texto,nota,labels
"	 a sociedade atual busca a felicidade através do consumo e aquisição de bens sem limites, expondo-se a extenuantes competições pelas quais desrespeitam alguns princípios básicos de convivência onde o ter é mais importante do que o ser.	 desta forma, verifica-se uma subversão das antigas leis suntuárias, quando na sua origem, ela tinha inspiração moral e visavam impor limites aos impulsos humanos.	 hoje, elas são adotadas com o viés de mercado para impulsionar o consumo, associando como resultado a felicidade. por isso, deixou de ser positiva para ser normatizada. por essa razão, deixou de ser salutar para a sociedade, pois estimula o consumo associando o poder de compra ao “status quo”. o que leva analisar as pessoas pela sua capacidade de consumo e não pelos valores morais.	 por outro lado, há de se falar na motivação do indivíduo ascender [indivíduo em ascender] socialmente[,]tendo como ideal o desenvolvimento intelectual para chegar a uma melhor qualificação e a sua realização profissional. claro, tudo isso passando por valores morais e princípios éticos[,] amarrando seus objetivos em algo concreto e não fútil como o consumismo.	assim sendo, a verdadeira felicidade não deve ser buscada em valores de consumo, e sim na realização de uma meta concreta num ideal de vida que não seja a de uma pseudfelidade [pseudofelicidade].",6,4
"		fernando pessoa, no século xv, ilustrou corretamente o motivo pelo qual as pessoas realizam atos heroicos [heroicos], ousados e arriscados em seu poema de incentivo às grandes navegações.	não podemos falar de luta por igualdade de direitos sem lembrar da [lembrar-se da] revolução francesa:símbolo máximo da luta por igualdade de direitos entre os ricos- clero e nobreza - e o terceiro estado-burguesia e povo.	pregando ideais de igualdade, fraternidade e liberdade, o movimento que sacudiu a frança em 1789 influencia o mundo até hoje.	exemplos de desobediência civil são contantes e inúmeros na história, a maioria é contra o racismo, como nelson mandela, rosa parks e marther luther king.alguns são pacíficos ,como a marcha do sal de mahatma ghandi, outros são extremamente violentos, como a atual tentativa do povo sírio de derrubar a ditadura de bashar-al-assad, com um saldo atual de mais de 9 mil civis mortos.	entender o motivo que leva as pessoas a tomarem atitudes opostas ao que diz no ordenamento constitucional de seus países torna-se complicado se olharmos com a nossa visão ""pacifista"" do século xxi, hoje a maioria dos países vive uma democracia, o racismo foi praticamente extinto.contudo, se analisarmos o contexto norte-americano, veremos que lamentavelmente o racismo era lei nos e.u.a até 1968.os negros eram proibidos de sentar-se nos bancos da frente do ônibus, até que rosa parks sentou-se e gerou o estopim que marther luther king necessitava para derrubar o racismo , com seu célebre discurso ""i have a dream"" ele mobilizou muitas pessoas e conseguiu extinguir esse mal do país.	""regras são feitas para serem quebradas"", por uma sociedade mais justa e igualitária vale a pena lutar, todavia outros motivos deveriam levar as pessoas a revoltas populares também, o que falta hoje é mobilidade da população numa luta contra a corrupção, por exemplo, que desvia mais de 60 bilhões ao ano dos cofres públicos do brasil.o problema é que a mente do ser humano é restrita, falamos e prometemos muito, contudo [vírgula] fazemos pouco.",7,0
"	muitas das vezes andamos nas ruas de carro, a pé, de transporte publico [público], com a cabeça pensando em milhares de coisas, que temos que fazer, hoje, amanha [amanhã]ate [até]na maioria das vezes no final da semana, já acordamos estressados, porque não tivemos uma boa noite de sono ou algo aconteceu conosco, e achamos que todos têm culpa disto, e brigamos com nossa família e quando não obtemos sucesso nisto, pegamos o carro, ou a pé e fugimos da realidade social, em que vivemos, passamos, no sinal de preferência dos pedestres e buzinamos achando que estamos certos, paramos em vagas de idosos e outros que não nos é permitida e ainda colocamos a culpa nos idosos.	e se pegamos transporte público, já saímos atrasados de casa e achamos que os ônibus é que estão atrasados, ou que estão parecendo umas “lesmas” andando na estrada, e mais sentamos em acentos preferenciais e quando chegam às [as]pessoas que são designadas a esses lugares achamos ruim, e ate [até]fingimos e bolamos situações para que ele não seja dado a quem merece.	nos mesmos se colocamos[nós mesmos nos colocamos]em situação de desespero, e raiva, o que acontece nas ruas só são conseqüências [consequências]de atos que fazemos sem pensar e o fazemos achando que só nos vivemos no mundo.	se estressamos com tudo, vivemos colocando culpa em tudo e nos outros , mais [mas]a culpa disto tudo é nossa , porque um simples gesto faz diferença , se eu atravessar no sinal verde de preferência minha , não vou ser atropelado , não causarei transtornos na avenida, e não vou para o hospital, tomando a vês [vez]de quem precisa mais do que eu.	o mundo acaba ne um [num]simples dia, agindo com arrogância e prepotência, achando que todos têm que respeitar meu direito e meu espaço, mais [mas]eu não tenho que respeitar o dele, e quando não conseguem parte pro lado da ignorância, o lado da floresta, que se não for assim parto pra briga, quando vêem [veem]que estão errados saem como se nada aconteceu e somem do mapa.	as pessoas não tem [têm]compreensão com ninguém e com nada, não pensam em melhorias individuais, perde-se totalmente o respeito entre si e passam a conviver-se [conviver] piores do que animais, e acabam introduzindo o veneno do ódio e da falta de paciência em todos que estão vulneráveis a situações que os obriguem a ser solidários e compreensivos a tal momento difícil.	o mal do século nos dias de hoje é não ter um pingo de humildade e saber respeitar os direitos dos outros, tem ate [têm até]alguns que respeitam só que não fazem nada para mudar,	a humanidade esta [está]tão longe de ser solidaria [solidária], que para mudar algo no mundo, tem que obrigar a fazer ações mínimas que não precisariam nem de supervisão e conseqüências [consequências]graves, porque isto deveria ser natural, isto vem do respeito, e de encontrar o espaço e o direito de ir e vir de todos. e assim não precisaria de reuniões de longa durações e os representantes partiriam para problemas mais conseqüentes e maiores.	nosso mundo so [só]caminha para uma cratera maior que ja esta [já está], pois se ninguém se respeitar e mais ainda na estrada, vão aumentar os acidentes de transito [trânsito], tanto do motorista para o motorista e tanto do pedestre para o motorista, e assim aumentar o fluxo nos hospitais e mais síndrome das doenças cardíacas por estresse concentrado, e virara uma epidemia de graves destruições, mundiais porque a onde se há problema com falta de solução, as pessoas procuram os caminhos mais fáceis,e vão para a onde não tenha dor de cabeça e ai quando se viu o planeta já esta em decadência.	e assim ninguém conseguiu achar o maior problema. que somos nos [nós]mesmos.",3,3
"    mais uma vez na história da igreja católica um fato surpreendeu a todo o mundo nos últimos dias: a renúncia do papa bento xvi. além do espanto, esse fato trouxera [trouxe]também muitas dúvidas em torno o [do] real motivo que fizera joseph ratzinger abandonar o papado que ainda nem havia completado oito anos que se mantivera no poder.    segundo a alegação de bento xvi, não estava saudavelmente adequado para desempenhar suas atividades. de fato, o cargo de maior patente na igreja requer muito mais que uma sabedoria de administração política, mas além de tudo uma saúde espiritual, e uma boa saúde. portando [portanto,]lidar com problemas tais como denúncias de abusos sexuais cometidos por clérigos, ou [clérigos ou]mesmo acostumar- se com ideais já tão bem difundidos e aceitos no século xxi que não são coerentes com ensinamentos católicos, como, por exemplo, a legalização do casamento de pessoas do mesmo sexo. requer [,]além de saúde física, que o mesmo declarara já não esta [está]bem, mas saúde mental e espiritual. mesmo diante do esforço do papa, muitas especulações são feitas, pois o fator humano não tem convencido a todos que fora o principal motivo de sua decisão.     a renúncia é decerta um direito, ou um dever quando papa não consegue mais desempenhar com eficácia suas atividades por problemas de saúde, mas o fato é que causou grande impacto e causará mudanças na igreja católica. no entanto as especulações não passam de especulações, em prol de buscar uma explicação mais lógica, ou mais aceitável para uma decisão tão extrema. e se são verídicas ou não só no futuro a história irá nos trazer tais confirmações. a solução é ficar ligado nos meios comunicação de massa à espera das respostas que esclarecerão tais contestações.",5,2
"a substância mais importante de todo o globo terrestre, presente desde os primórdios da vida da terra e de sua própria formação, cobrindo cerca de 70% de todo do planeta terra, a água é um bem inestimável e insubstituível, entretanto, sua disponibilidade em forma pura, ou seja, potável e acessível ao homem é cada dia menor, e atualmente a extensão da estiagem nos mananciais preocupa todo o país.a quantidade de água disponível para a utilização do ser humano é mínima se comparada a todo o seu volume, possuindo apenas 2,6% de água potável, sendo 1,8% encontrado em estado sólido, nas geleiras e em picos de montanhas, o restante da água doce e acessível se encontra em águas subterrâneas e também está disponível em rios e lagos.sem a possibilidade de prever com exatidão as mudanças climáticas, poucas chuvas e uma população que cresce exponencialmente, o brasil acaba passando por uma fase árdua de estiagem, com uma diminuição significativa do volume de um dos seus principais reservatórios, o sistema da cantareira, que é o principal responsável pelo abastecimento da grande são paulo, que atualmente pensa sobre um racionamento de água e de um incentivo a um consumo mais responsável.com a atual crise, e o sistema da cantareira a dois meses de esgotar, as principais principal soluções solução apresentadas foram foi o racionamento de água, envolvendo um rodízio dos bairros na recepção e consumo da água,  embora seja uma das únicas soluções, também apresenta dificuldades, como o grande período sem água e a dificuldade ao religar o sistema de abastecimento que poderia gerar algum problemas nos canos, que ocasionaria ainda mais desperdício. também foi debatido sobre o uso do volume morto, que fica abaixo do nível de captação das comportas e precisa ser puxado por bomba.com uma diminuição que já estava acontecendo nos principais reservatórios e com um clima que surpreendeu com chuvas abaixo da média, o país acabou adquirindo um problemas sem muitas soluções imediatas, um planejamento bom e a longo prazo será a melhor solução para prevenir eventos como esse no futuro, na atual situação o uso consciente, a utilização de outros reservatórios e de uma porcentagem do volume morto será um atenuante para os problemas atuais.",8,5
"nos dias atuais, com o grande avanço da tecnologia, que estão [está] acima de tudo ligados [ligada] aos meios de comunicação, transmissão e veiculação de informações em massa, percebe-se que, atualmente, estes têm trazido em suas informações, em sua maioria, cenas fúteis e obscenas.há poucos anos, os símbolos com a faixa etária que foi adotado em todos os programas, filmes, novelas e seriados que são exibidos na televisão brasileira, doravante o questionamento que permanece na cabeça dos telespectadores brasileiros é se realmente alguns programas devem realmente aparecer em alguns horários ou se são realmente permitidos para determinada faixa consensual de idade. muitas vezes, as novelas e séries, de forma muito inocente trazem informações que não estão de acordo com os padrões sociais, familiares e religiosos e que ao mesmo tempo em que buscam apresentar um tema de importância social, apresentam algo totalmente vergonhoso, ilícito ao público que está assistindo.observa-se que na maioria dos programas de comédia ou realities-show apresentam em sua maioria, piadas, [maioria piadas,]gestos ou até mesmo cenas inapropriadas para quem o assiste. é de forma sutil, visto e notório que muitas cenas destes referidos programas fazem apologia ao uso de bebidas alcoólicas, indução a prática de sexo desprotegido e irresponsável e homossexualismo.porém [,] vale salientar que, a [que a] culpa não é apenas da emissora, mas também dos telespectadores que preferem programas deste baixo nível. percebe-se que a preferência dos jovens e adolescentes é assistir um reality-show ou a filmes proibidos a um documentário ou um telejornal.contudo, cabe ao telespectador brasileiro, seja ele pai ou mãe de família, jovens, adolescentes, ou até mesmo as crianças serem instruídos a discernir o que realmente é viável assistir e se é algo construtivo, edificante, pedagogo, com o qual ele possa progredir tanto intelectualmente e culturalmente.",7,0
"atualmente as empresas buscam a diminuição de custos para se estabilizar ou crescer, no entanto, muitas vezes, as consequências dessas atitudes geram têm como alvo, os trabalhadores. aprovada a lei de n°4330 pela câmera câmara dos deputados sobre a terceirização,  e já há uma parcela considerável da população brasileira terceirizada, porém se levarmos em consideração o seguro desemprego, décimo terceiro ou férias, benefícios conquistados pelos trabalhadores, a população que os recebem, ao sair do emprego que talvez não gostou e precise do dinheiro, será muito prejudicada, já que elas terão que esperar por um tempo maior até conseguir os benefícios para poder sair. com a terceirização é notório que os direitos trabalhistas serão menores por conta dos indivíduos terceirizados receberem menos além de ter menos direitos reservados, o que só prejudicaria a sociedade, aumentando as desigualdades sociais.pode-se concluir que a terceirização afetará a população e medidas precisam ser tomadas para que isso não aconteça, como a conscientização da população pelo fato dessa lei tornar o trabalho ainda mais precário no país, além de aplicarmos palestras a curto prazo e mostrar as às comunidades os prejuízos, buscando o respeito entre os cidadãos e acabando com as injustiças.",6,4
"o porte de drogas é ainda uma questão polêmica para ajustiça brasileira. o supremo tribunal federal  discute a necessidade de ser considerado crime a aquisição de drogas para uso próprio. no entanto, o usuário de substâncias ilícitas não deve ser tratado da mesma forma que o traficante, mas sim, cumprir penas alternativas que promovam a retirada do mundo das drogas.atualmente, adquirir, guardar e portar drogas é um crime no brasil, segundo o artigo 28 da lei antidrogas. no entanto, esse artigo está sendo avaliado pelo stf se pode ou não ser considerado constitucional. pois, de acordo com o direito penal não se pode interferir no direito de autolesão, como é o caso do consumo de drogas. portanto, assim como não se pode punir tentativa de suicídio, não se pode punir alguém que lesa apenas a sua própria saúde. infelizmente, o brasil possui a 4° 4ª maior população carcerária do mundo, e cerca de 27% dos presos respondem por algum crime da leiantidrogas. diante desses dados, é notório observar que a justiça brasileira precisa ser mais eficiente em suas leis, e consequentemente irá contribuir para a redução no número de carcerários no país.portanto, é preciso buscar mudanças que revejam uma nova política de combate às drogas no país. medidas como advertência, prestação de serviços à comunidade ou comparecimento em programas educativos são formas de reaprender à a lidar como essa situação. consequentemente, haverá uma diferenciação entre o usuário e o traficante nas medidas tomadas pelajustiça no que cabe a cada um. a partir do momento em que se acolhe e dá oportunidade aos usuários de drogas as mudanças ocorrerá ocorrerão ao longo prazo, e o tráfico irá sentir os efeitos de um governo compromissado no combate às drogas.possibilitar e construir uma nova política mais eficaz e menos violenta de combate às drogas irá surtir efeitos positivos e apoio da população. não basta apenas punir é necessário mostrar caminhos alternativos para àqueles aqueles que querem sair dessa situação. com isso as famílias envolvidas, a população em geral eo governosentirá sentirão os efeitos de uma política mais resolutiva.",9,8
"o problema do currículo escolar brasileiro é crônico e configura um entrave ao desenvolvimento educacional. basta remontar ao passado para notar que a grade escolar pouco se alterou e que, desde o período colonial, o ensino brasileiro é precário. uma alternativa pra melhorar o ensino seria investir em um currículo escolar adaptado à realidade histórico-cultural de cada região e às vocações de cada estudante. dessa maneira, a educação seria mais atrativa e alcançaria um número maior de jovens.na formulação do currículo escolar, as especificidades de cada região devem ser destacadas: por exemplo, o enfoque nas lutas locais e na organização de cada sociedade ajudaria os estudantes a compreender melhor a história de sua região de origem. sem dúvida, esse enfoque ajudaria a valorizar a cultura e o orgulho regionais.ao mesmo tempo, as reformas curriculares precisam atender às vocações profissionais dos estudantes e tornar o ensino menos superficial. isso significa que, a partir do ensino médio, os alunos deveriam ser divididos por área de conhecimento para que cada uma dessas áreas fosse mais bem aprofundada. dessa forma, o aluno conseguiria ingressar na faculdade com menos dificuldades e, por consequência, mais inteirado com o curso.outra vantagem da reforma curricular é a melhora da qualidade do ensino. com uma grade escolar mais específica, os professores conseguem expor melhor as matérias e os alunos se dedicam mais aos estudos. assim, a parceria entre alunos e professores se consolidaria e a educação conseguiria preparar melhor os estudantes para o mercado de trabalho.faz-se necessário, portanto, adaptar o ensino ao contexto regional e aos interesses dos alunos. para tanto, é preciso valorizar o processo histórico-cultural de cada região e incluí-lo à grade escolar ou agregá-lo a disciplinas, como história. já as vocações profissionais precisam de maior enfoque para que sejam estimuladas e aprofundadas através de aulas direcionadas. dessa forma, o currículo escolar ajudará a transformar a educação brasileira.",9,8
"em nome de deus a religião islâmica ou mulçumana surgiu na arábia, através de mensagens que maomé recebia do anjo gabriel, onde o mesmo passou a pregar sobre a existência de um único deus. hoje, a missão continua através dos radicalistas, cujo seu principal objetivo é a unificação de uma única religião . 11 de setembro de 2001, o world trade center e o pentágono de nova york foram bombardeados por mulçumanos , tal fato impulsionou uma guerra sem tréguas que, se intensificam a cada momento. países como estados unidos,  união europeia, e a arábia, enviará enviarão tropas e recursos financeiros para combater o avanço das tropas islâmicas, mas os esforços parecem em vão. em contra partida contrapartida o jornalista norte americano james forley foi capturado e morto, deixando claro que a violência não é a melhor solução. a onu  intervém no conflito, mas sem resultados significantes, pois os radicais, além da unificação da religião islâmica, exigem pagamentos para libertar seu reféns, concessões e coações políticas, para que possam investir em suas lutas armadas. fica claro identificar que os ataques sofridos por estes radicalistas, são usados a seu favor, pois eles os usam como forma de patrocinar suas lutas e de ganhar repercussão, através de suas perseguições, que amedrontam a sociedade mundial. não importa quais potências mundiais ou armas estejam nessa guerra, é necessário uma racionalidade, para enfrentá-los, pois depende muito mais de estratégias do que armas, afinal se trata de inocentes que podem pagar caro por está esta guerra sem fim.",7,0
"	no mundo hoje se discute um tema bastante polêmico: sustentabilidade. o projeto da usina hidrelétrica de belo monte no brasil está em discussão. há um impasse entre os ambientalistas e o governo brasileiro em construir ou não a usina. se [usina e se] a construção da hidrelétrica entra realmente no conceito de sustentabilidade.	entende- se por desenvolvimento sustentável encontrar um equilíbrio entre crescimento, desenvolvimento e preservação ambiental. a usina hidrelétrica é uma fonte de energia limpa. especialistas dizem que com o crescimento da população será preciso de mais eletricidade daqui a alguns anos. por isso [,] a construção de belo monte. depois de construída ela será a terceira maior do mundo em fornecimento de energia. sem eletricidade não há desenvolvimento; sem desenvolvimento não há emprego. energia elétrica se tornou uma necessidade. com a construção de belo monte a energia se tornará mais barata; haverá criação de empregos diretos e indiretos; as cidades próximas se desenvolverão mais, um exemplo que aconteceu com a primeira hidrelétrica da amazônia.	mas alguns ambientalistas são contra a construção da hidrelétrica. gerarão vários impactos ambientais e sociais. uma grande área será alagada; as cidades próximas serão alagadas [,] prejudicando agricultores e a população ribeirinha; várias famílias serão deslocadas; irá aumentar a população nas cidades próximas, o que irá prejudicar com aumento desordenado não havendo infraestrutura; a vazão do rio xingu será alterada podendo até secar provocando um grande desequilíbrio ecológico naquela região.	são vários pontos ainda a ser estudado [serem estudados]. são inúmeras vantagens e desvantagens. mas com essas várias vantagens seria melhor procurar outras fontes de energia limpa com menor grau de impacto. como exemplo a energia eólica e a solar. apesar de serem considerada [consideradas] como complementar e serem mais caras, ainda assim é melhor do que provocar um grande impacto ambiental. estudos podem ser feito [feitos] para baratear essas fontes, racionar energia o ano inteiro, ou seja, procurar outros meios.	portanto, as autoridades e a população tem [têm] que se conscientizar e conviver constantemente com a sustentabilidade.",5,2
" sabe-se que o rio de janeiro e palco de tragédias,a cidade mavilhosa assim conhecida não e tão segura, onde pode encontra vários tipos de violência, corrupção de gente com objetivo de proteçãoe um número altissímo de trafego de drogas. em suas favelas a violência comerça a precocemente, não que gostem mas simplimente por estar envolvido na comunidade, é normal ver crianças conduzindo armas de fogo, e tocando terro sobre a população, pois o meio que vivi abre as portas para o crime desde cedo, resevando um futuro no ramo da violência. no morros do rio de janeiro assim com um número elevado na violência a corrupção não fica de fora. pessoas que deveria zela pela segurança da sociedade já estão fazendo parte do crime organizado, propiciano cobertura aos mafiosos. essas pessoas não horram as farda que veste, o significado do nome de sua profissão. através desses corruptos que o trafegos vem aumentado nos morros, e normal ver o comercio de drogas em quase toda a parte, onde um grade porcento de seus cliente são jovens de classe média-alta cujo os pais nem imaginam da violência que seus filhos praticam fora de seus olhares. dessa forma o morro da cidade maravilhosa podem apresentar defeito onde deshonrra o título que o rio de janeiro é conhecido por boa parte do mundo, apresentado diversas criminalidade .",0,7
"o aborto é efetuado frequentemente pelas mulheres em nosso país, mesmo esta atitude não sendo legalizada, são aproximadamente 729 mil mulheres se submetendo a este procedimento, destas cerca de 250 mil morrem e, segundo o obstetra osmar ribeiro colas são diariamente 500 mortes.acredito que o aborto deve ser analisado como um crime pela sociedade, pois ninguém tem o direito de impedir um ser de vim ao mundo, entretanto, existem casos particulares a serem analisados, como em casos de estupro e em casos onde a mãe corre o risco de morte, são exceções onde a atitude do aborto é prevista em lei, como o exemplo de uma criança que nasceu anecéfalo  na cidade de belo horizonte em minas gerais e o juiz autorizou a mãe a abortar. perante a igreja católica nenhuma atitude é aceita, eles a classificam como “desculpa para matar”, e em todas as situações é pecado. mesmo o aborto não ser legalizado várias mulheres o efetuam e a justiça não consegue freá-las, caso seja legalizado acredito que ocorrerá um grande desequilíbrio e as mulheres estarão amparadas pela lei para realizar esta monstruosidade sem problema algum.contudo, o aborto não é uma atitude louvável, o recomendável, caso a gravidez não seja planejada, é a utilização dos métodos contraceptivos pelas mulheres para evitar uma futura gravidez indesejável. tirar a vida de alguém não é justificativa para evitar certos desdizes. quem matar uma pessoa adulta ou feto não será um assassino de qualquer forma?",6,4
"podemos perceber nitidamente que a diversidade quando relacionada a à sexualidade, gera várias opiniões controvérsias controversas. o fato de existir um padrão de normalidade quanto a à natureza sexual de cada um, torna a situação ainda mais complexa. a discriminação contra as diferenças sexuais, em relação as às décadas passadas, de fato diminuíram diminuiu, mas ainda assim ocorre frequentemente.vemos explicitamente que há um paradoxo nesse contexto, pois ao mesmo tempo em que parte da sociedade está começando a conviver e a respeitar as diversidades sexuais humanas, outra parte ainda tem um pensamento mais conservador, no qual reprime e condena tais diferenças.grande parte das sociedades atuais rejeitam essa diversidade, além disso, elas ainda estabeleceram estabeleceu um padrão heteronormativo, punindo quem não o obedece. durante muito tempo, esse modelo heterossexual foi entendido e tratado como algo natural, pois a compreensão da sexualidade do indivíduo era voltada para à a função reprodutiva. sendo assim, a própria sociedade criou uma história de discriminação e intolerância contra aqueles que não se enquadram nesse padrão.a homofobia é proibida por leis no brasil, no entanto, a intolerância e a violência contra pessoas por causa de sua orientação sexual, em sua maioria, as levam a uma vida regida pelo medo constante de serem descobertas e incompreendidas.contudo, é visível que a definição de um padrão sexual, no qual este fique restrito apenas à união entre homem e mulher, foi de fato um modelo religioso transmitido à sociedade de forma equivocada. dessa forma, é justo que, independentemente da orientação sexual de cada um, as pessoas devem ser sejam respeitadas de forma igual em âmbito social. portanto, é importante reconhecer a complexidade das relações entre as pessoas, visto que esta seria fundamental para compreender e valorizar a diversidade sexual.",8,5
"	a língua é algo muito dinâmico. para comprovar isso, basta pesquisar as tantas mudanças ortográficas na língua portuguesa, ou até mesmo observar as diferentes expressões que constituem o falar, por exemplo, de um nordestino com o de um gaúcho. porém [vírgula] será que se pode definir uma língua como padrão e a partir desta dizer qual está certa ou errada?		na verdade [vírgula] a língua é falada de várias maneiras por receber grande influência cultural. padronizar recai no chamado “preconceito linguístico”. assim como cada pessoa possui uma posição social, existe aquela língua que transfere ao falante um maior prestigio na sociedade.		segundo o dicionário houaiss, preconceito significa “qualquer opinião, quer favorável quer desfavorável, concebido sem exame crítico”. isso revela que dizer se algo é certo ou errado é uma questão do próprio ponto de vista do indivíduo.		pode-se dizer então que o “certo” está relacionado com a linguagem culta e o “errado”, a [""errado"" à] linguagem popular específica de cada cultura. diferenciá-las pode ser visto como um preconceito social se levarmos em conta que cada uma faz parte de um tipo de sociedade, sendo assim uma discriminação aos falantes inferiorizados por alguma razão.		definir um padrão para a língua é estabelecer um tipo de preconceito a diversos grupos culturais por não seguirem as normas cultas. por isso o dilema do “certo” e “errado”, como diz o grande literário joão guimarães rosa, “é questão de opiniães...” ",6,4
"~~os primeiros casos conhecidos de pessoas infectadas com o vírus hiv só ficaram conhecidos a partir da década de 80.no entanto, apesar de muitas campanhas de conscientização sendo realizado realizadas,  haver a disponibilidade dos métodos anticoncepcionais, principalmente a camisinha que é distribuída de forma gratuita pelos postos de saúde e a de haver testes gratuitos que informam se o indivíduo está infectado com o vírus ou não.  mas apesar da maioria dos tabus e preconceitos  sendo quebrados, o número de infectados cresce. porque por que isso ainda acontece?segundo dados de uma pesquisa realizada, a maior incidência de infectados com o vírus está em jovens com faixa etária entre 15 e 24 anos e que haja houve cerca de 4414 novos infectados no ano de 2013.no brasil, o ministério da saúde realiza todos os anos campanhas que visam à prevenção, testagem e tratamento cujo público-alvo são os jovens. no entanto, não adianta realizar campanhas e campanhas de prevenção contra a doença se os indivíduos não colocarem em prática os métodos de como se prevenir de tal enfermidade. é necessário que, além de realizar companhas campanhas de conscientização, haver haja uma ação conjunta da sociedade para se colocar em prática os ensinos e aprendizados recebidos para que a doença seja erradicada do planeta.",7,0
"a abdicação de bento xvi ao posto de papa da igreja católica provocou grande polêmica no mundo todo.isso porque a renúncia reforçou a imagem de uma igreja rodeada por escândalos.no entanto, a atitude de renunciar demonstra sabedoria em ceder o poder a fim de alcançar um bem maior.a igreja católica passa por uma crise ética e moral, composta por casos de pedofilia protagonizados por clérigos, de lavagens de dinheiro e de roubos de documentos confidenciais.isso demonstra que essa instituição é falível, pois é composta por seres humanos.no entanto, escândalos desse nível mancham a honra de um órgão que prega o amor e a paz universais.nesse contexto, o papa é o líder supremo da igreja, tendo o dever de combater a corrupção instalada nela.entretanto, no caso de bento xvi, a idade avançada e os problemas de saúde impediram o mesmo de continuar sua jornada em guiar a igreja católica para seu verdadeiro objetivo.dessa forma, mesmo que o posto de papa seja vitalício, a renúncia de joseph ratzinger é plausível, visto que o ato de ceder o seu poder a outro representante visa [visa a]um bem maior.isso porque outro papa terá mais vitalidade e firmeza para implantar uma reforma que solucione a crise moral vivenciada pela igreja.portanto, a renúncia de bento xvi desestabilizou todo o mundo.mas, esse [mas esse]ato busca a resolução dos escândalos protagonizados por clérigos e a retomada da verdadeira missão da igreja.",7,0
"drogas são substâncias lícitas ou ilícitas que fazem com que a pessoa que o as ingere tenha alucinações ou fiquem fora de si. as políticas públicas que existem atualmente proíbem o uso de drogas como a maconha, contudo o uso de cigarro e bebidas alcoólicas é permitido a maiores de 18 anos.segundo o artigo 28 da lei antidrogas, portá-las é crime,  além disso, hoje vem sendo discutida uma forma de punir não só aqueles que a portam, mas também os que são usuários das drogas. uma destas formas de punição é o serviço comunitário.dentre as drogas ilícitas está à a maconha, que gera muita polêmica quando se fala em legalizar ou não quanto à sua legalização ou não. o uso dessa droga mata os neurônios do cérebro, além de diminuir a concentração e causar vício.o uso das drogas deve ser controlado e punido, porque, tendo em vista, os males que essas substâncias causam ao organismo e seu uso mesmo sendo proibido, já se sabe que os usuários não deixam de usá-las apenas por serem ilícitas.em países como o chile o uso e o porte para consumo próprio  é legal, porém isso não diminuiu o número de usuários e nem das pessoas que portam a droga. podemos usar isso como lição para criar políticas públicas de repressão aos usuários.usar drogas é prejudicial a à saúde e contra a lei, se não mudarmos isso em breve o tráfico irá se espalhar de maneira incontrolável por nosso país e não teremos mais como salvar aqueles que seguiram por esse caminho.",7,0
"	ipads,tablets,tvs de led ,carros novos, roupas na moda,celulares cheios de aplicativos.são esses os sinônimos de felicidades na sociedade atual,quanto mais posses e mais caras elas forem,mais feliz se sente o indivíduo.esse fato leva ao consumo desmedido de objetos, muitas vezes sem necessidade.será que isso traz mesmo felicidade ou só aumenta os lucros do mercado de consumo?	ter aquilo que o outro não tem e causar inveja provoca uma certa satisfação nas pessoas.e dessa forma , elas começam a querer mais e mais , enriquecendo um mercado que a todo momento lança produtos novos.	em comerciais e anúncios publicitários, os criadores tentam passar a impressão de que felicidade é adquirida juntamente com o consumo daquele produto.assim,pessoas bonitas e felizes são apresentadas transmitindo ao consumidor a necessidade de se obtê-lo para ser feliz.	contudo , surgem a todo momento produtos novos que muitas vezes o comprador não necessita ter,já que, para ele não terá nenhuma utilidade.mas preenchido pelo pensamento de que a compra trará felicidade, acaba comprando-o sem ao menos utilizá-lo depois.	além disso, com a globalização[,]temos um maior acesso as compras, com um simples clique no mouse ou com o cartão de crédito[,]vemos a nossa frente produtos importados e lançamentos.essa facilidade aumenta a vontade da população de consumir de forma desmedida.	portanto, somos extremamente consumistas e acabamos por relacionar isso a [à]felicidade.não percebemos que estas compras compulsivas estão relacionadas a nossa alienação ao mercado de consumo.obter somente aquilo que se considera necessário e procurar outras atividades que substituam as compras são as únicas formas de colocarmos de lado o consumo exagerado.",6,4
"	a legalidade para a realização de greves foi uma importante conquista proveniente da evolução dos direitos trabalhistas, constituindo-se em um dos principais instrumentos que os trabalhadores dispõem para lutar por melhores salários e condições de trabalho. o nosso país já foi palco de vários movimentos grevistas, e atualmente [grevistas e atualmente]lida com um de extrema importância, constituído por professores de 58 universidades federais em todo o brasil.	visto que, apesar dos avanços e melhorias nos últimos anos, a educação é um dos pontos que para os brasileiros mais deixa a desejar em relação a acesso, qualidade e investimento, tal situação se torna até previsível. os educadores têm um papel fundamental na construção de uma sociedade, mas essa relevância não se reflete na remuneração desses profissionais, restando-os realizar mobilizações como a greve.	embora a paralisação dos docentes, por falta de acordo, já esteja entrando na sua quinta quinzena, prejudicando principalmente os estudantes universitários, que sofrem com os consequentes atrasos no andamento dos cursos, essa ação pode tornar-se um importante aspecto na melhoria da educação dos mesmos [deles], se atendidas forem as reivindicações, pois a satisfação dos professores no ambiente de trabalho influencia positivamente na qualidade de ensino.	por tanto [portanto], cabe ao governo maior esforço e disposição para estudar o caso e chegar à melhor proposta o mais rápido possível, para que alunos e professores possam voltar, sem mais atrasos e prejuízos, às salas de aula das universidades. quando o assunto é educação, não há gastos, apenas investimentos!",7,0
