texto,nota,labels
"hodiernamente, discute-se com frequência a respeito dos casamentos se tornarem descartáveis no século xxi. diante dessa temática, é importante analisar alguns pontos, como a falta de disposição de construir um relacionamento e a ilusão com relacionamentos repletos de filtros, vistos como perfeitos pela sociedade.primeiramente é válido ressaltar a falta de disposição de construir um relacionamento. segundo a orientadora emocional camila couto, se relacionar é uma construção diária que requer muita parceria. dessa maneira, nota-se que muitas pessoas buscam encontrar relacionamentos “prontos” e não construídos diariamente. por isso, é preciso buscar meios que proporcionem a melhora dessa realidade.em segundo lugar, em filmes de romance ou em redes sociais como o instagram, os relacionamentos são repletos de filtros e com muito encanto e utopia. diante disso, devido a ilusão com os relacionamentos repletos de filtro e vistos como perfeitos pela sociedade, percebe-se que a sociedade brasileira ainda se encontra distante de uma veracidade, assim criando frustrações. logo mostra-se justo e necessário mirar em soluções eficazes a fim de mitigar essa problemática.​​​​​​​diante do exposto, nota-se que os relacionamentos se tornando descartáveis no século xxi é um assunto de interesse de todos. portanto, é importante que as mães e pais ensinem aos seus filhos, por meio de conversas e reflexões, a importância da criação de laços duradouros e infindáveis e a reflexão de que nenhuma relação é perfeita, para queassim, no futuro os casamentos voltem a ser sólidos e duradouros.​​​​​​​",160,8
"todos sabem o quanto, em nosso país as relações sociais ,com a tecnologia, estão ficando cada vez mais difíceis e que o excesso de informação estão estáinfluenciando negativamente os casamentos. acredita-se que os números de divórcios aumentaram, enquanto o número de casamento diminuiucom este dados os motivos que estão levando as pessoas as se divorciarem são que muitos casais desistem primeira dificuldade ou procurar outros relacionamentos na internet.é de fundamental importância a construção do casamento diariamente, pois nenhuma pessoa é perfeita e nenhum relacionamento, existem divergências, cabe aos casais procurarem canais online ou terapeuta de casais se estão tendo muito dificuldades para que possam ver se conseguem seguir o relacionamento. podemos mencionar, por exemplo, a escola do amor que ensina os casais a convivência em harmonia.além disso, cabe o casal se manter fiel pois ,atualmente, as informações chegam muito rápido, tem que haver uma seleção da informação que vai se consumir pois estas nos influenciam. como se isso não bastasse, a sociedade em si é muito descrente com relacionamento srelacionamentos a longo prazo, pois estes se tornaram excessãoexceção.levando-se em consideração esses aspectos de casamentos descartáveis somos levados a acreditar que não é apenas casar, o relacionamento precisa ser regado e fortalecido diariamente . sendo assim os casais devem insistir mais além da primeira dificuldade e tomar cuidado com o excesso de informação.",160,8
"não há dúvidas sobre a decadência dos atuais matrimônios. isto é, sem necessidade de dados, notamos que o casamento tem se tornado algo, fútil.  nos tempos antigos, o casamento tinha o objetivo de firmar contratos políticos e econômicos. no entanto, com o tempo as pessoas começam a se juntar em matrimônio para formar suas famílias por livre e espontânea vontade. contudo, hoje em dia, ocasamento tem se tornado algo, sem mero valor, insignificante, onde podemos começa-ló começá-loe terminá-lo àa qualquer momento.em primeiro lugar, vamos analisar a tecnologia e a internet como influenciadora dos atuais “relacionamentos líquidos”. por vezes julgamos ou nomeamos a tecnologia como algo “do mal”. todavia, somos nós que fazemos mau uso da mesma. é até mais que comum vermos em um jantar em família ou em um churrasco, cada um em seu canto, com seu celular, em seu próprio “ciberespaço”.conforme descrito anteriormente, tecnologia e “relacionamentos líquidos”. usaremos como exemplo o aplicativo de relacionamento “tinder”. conseguimos um relacionamento em um clique, ou melhor “deu match”. os interessados marcam um encontro, saem, conversam, e por vezes, nunca mais uma única mensagem de texto é trocada, o que dá significado aos “relacionamentos líquidos”, de forma imprevisível tudo isso “deságua”. ​​​​​​​em síntese, falar sobre relacionamento é bem complexo, pois se trata de pessoas, com sentimentos, pensamento e vias vidasdiferentes. todavia, uma simples análise social pode mostrar que relações descartáveis se tornaram banais. nesse sentido, devemos relembrar o que significa o matrimônio, valorizá-lo-a e entender que,isto terá um custo emocional. se colocar no lugar do outro e sermos mais conscientes em relação aos nossos relacionamentos.",120,6
"na canção “oceano” do grande cantor e compositor brasileiro djavan, o eu-lírico relata a combustão de sentimentos após a partida da sua amada citando que “amar é um deserto e seus temores”. ele faz uma analogia, comparando o amar com o deserto, que de dia é quente e a noite é frio, escuro e vazio. logo é evidenciada a liquidez romântica, haja vista que a instabilidade somada ao imediatismo estimula o descarte de relacionamentos reais na contemporaneidade. neste contexto persiste um revés em virtude da fragilidade de relações interpessoais junto à idealização matrimonial.em primeira análise, é necessário pontuar a linha tênue entre o imediatismo e a fragilidade das relações amorosas. no quadro surrealista “a persistência da memória” do renomado pintor salvador dalí é pautada a subjetividade do tempo, explorando a temporalidade inconsciente que se associa a velocidade dos acontecimentos cotidianos - imediatismo -. nessa percepção fica claro como as relações estão desequilibradas e fragilizadas pela necessidade humana do sensível e fácil, tornando os casamentos em contratos líquidos e trêmulos.por conseguinte, é preciso ressaltar a perpetuação cultural da perfeição matrimonial. desde a infância as crianças são estimuladas por meio de desenhos, filmes e livros ao “felizes para sempre”, subconscientemente essas mesmas crianças crescem com a ilusão do perfeito estar a sua espera em um relacionamento. além disso essa alienação continua nas produções cinematográficas onde a mocinha sempre encontra o amor ideal no fim criando uma imagem ilusória de espera platônica pelo grande amor assim citado na música “onde anda você” de vinicius de moraes e toquinho.portanto, é mister que o estado tome providências para amenizar o quadro atual. cabe ao governo federal por meio do mec - ministério da educação – desenvolva planos educacionais que promovam palestras e rodas de conversa em escolas e para o grande público sobre relações interpessoais e socioemocionais lecionadas por profissionais capacitados para que torne a população consciente da importância da solidificação e maturidade em relações conjugais, pensando em reverter o estado de liquidez romântica no país.",160,8
"a série ""black mirror"", transmitida pela netflix , contém um episódio chamado ""hang the dj"" , no qual é retratado o efeito causado pela tecnologia nas relaçoes afetivas. na trama , um aplicativo forma casais e prevê a data de validade dos casamentos , tornando as uniões altamente questionáveis. ao sair da ficção e fazer uma análise da atual conjuntura brasileira , nota-se que a série configura-se a atual situação vivenciada pelo país , visto que o fim das uniões matrimoniais tem crescido de forma alarmante nos últimos anos. logo ,a fim de mitigar os entraves relativos a esse tema , faz-se necessário analisar os avanços tecnológicos e o grave impacto nas relações sociais como constituintes dessa problemática.diante desse cenário , é relevante destacar que os avanços da tecnologia figuram como um dos fatores que confirmam a existência desse impasse. nesse sentido, o conceito de ""modernidade líquida"" , evidenciado pelo célebre sociólogo zigmunt bauman , caracteriza um século em que as relações sociais estão cada vez mais frágeis e maleáveis , como os líquidos. nessa perspectiva , é notório que o pensamento do autor se faz presente na nação verde-amarela , haja vista que o mundo atual vivencia a instabilidade das relações pessoais , na qual a presença da tecnologia interfere diretamente nos relacionamentos afetivos e os torna pouco douradouros. lê-se , pois , como nociva a percepção de que , diante de um cenário pautado pelas ideias de fortalecimento das relações entre os cidadãos , ainda haja esse lastimável panorama.ademais , também é válido ressaltar os impactos da constante presença do âmbito tecnológico no corpo social. sob esse viés ,o ilustre filósofo pierre bordieu usou o termo ""novo dilúvio"" para evidenciar a dificuldade que as pessoas têm em escapar do uso da tecnologia. de maneira análoga à abordagem , tal premissa pode exemplificar o contexto contemporâneo , pois a predominância da tecnologia faz com que as relações sociais fiquem cada vez mais virtuais -ou seja , presentes apenas no mundo virtual- , algo que resulta no retrocesso das uniões afetivas , já que os indivíduos fical ficamcada vez mais propensos à falta de fluidez , à vulnerabilidade e , por fim , à inércia social. por conseguinte , em decorrência da pouca atenção dada aos relacionamentos reais , os casamentos se tornam , lamentavelmente , mais descartáveis no século 21.​​​​​​​portanto ,é necessário que o governo federal , em parceria com o ministério da educação , seja efetivo no combate a esse problema. tal ação ocorrerá por meio da implantação de programas educativos nas instituições educacionais , que contem com atividades extracurriculares e discussões acerca da temática nas aulas de sociologia e filosofia , a fim de incentivar a reflexão sobre a gravidade dos prejuízos da tecnologia na sociedade atual e , assim , evitar que as uniões matrimoniais se tornem instáveis no século atual. com tais medidas , o brasil poderá se orgulhar de um futuro melhor.​​​​​​​",160,8
"historicamente o patrimônio do casamento sempre foi uma questão de religiosidade e também de comprometimento mútuo, assim tornando cíclico a relação dos envolvidos.outrora, o casamento cristão está diretamente associado ao termo descartável, pois, a união que ocorre dentro de patrimônios religiosos estão submetidas a regras, em específico as mulheres. de acordo com o livro filosófico ""bíblia"": ."" as mulheres não precisam se submeter a todos os homens nem estão barradas de serem autoridades. mas, no casamento, o marido tem uma posição de liderança"".no livro ""o lado bom da vida"" de matthew quick , ele aborda um casal divorciados, mas que ainda o protagonista  tenha a esperança em reatar o a relação cujo teve um término. na obra, o personagem patt se vê no ""lugar ruim"" sem a sua esposa, com isso ele idealiza que o lugar bom para ele, seria ao lado de sua companheira, assim deixando claro a dependência emocional que ele sente por ela. o autor aborda além da dependência emocional, ele pauta sobre transtornos psicológicos, traumas pós-casamento, o escapismo, o tratamento clínico e suicídio.para intervir na problemática, é necessário que todos os patrimônios de união, mudem a frase ""até que a morte os separe"", pois, é inevitável que determinado casal fiquem juntos com as suas tramas pessoais.",120,6
"no filme ‘’a proposta’’, relata a vida da chefe de empresa odiada pelos funcionários, a qual força um deles a se casar com ela para não ser deportada do país. fora da ficção, é possível analisar a forma como o casamento se tornou descartável no século 21. visto que, hodiernamente, o relacionamento causa grande custo emocional, como também a meta na maioria das vezes para o indivíduo é a independência financeira.indubitavelmente, é perceptível que as novas gerações evitem relacionamento amoroso pelo grande ‘’ trabalho’’ emocional. nesse viés, é possível analisar no mundo contemporâneo a irrelevância que casamento está se tornando, isso porque, há um amplo custo emocional ao indivíduo, por exemplo, a crise de ciúmes que é o sentimento de insegurança, o qual se associa a conduta controlada. por consequência, desgastando a relação e, ainda, estimulando a ansiedade e raiva. com isso, causando deterioração na saúde emocional.ademais, de acordo com o código civil de 1916, o indivíduo no corpo social deveria crescer, emancipar e casar, já em 2002 houve uma mudança, primeiramente o sujeito cresce, emancipa, constrói uma independência financeira e, logo depois, a relação matrimonial . sob essa perspectiva, constata-se no código civil de 2002 que a independência financeira é a maior prioridade para o indivíduo, do que o casamento. por conseguinte, nota-se em pleno século 21 a busca por enriquecimento individual em primeiro plano.​​​​​​​dado o exposto, fica evidente o porquê dos casamentos se tornarem descartáveis no século 21, já que os indivíduos buscam em primeiro lugar a independência financeira do que a relação matrimonial e também casamentos em sua maioria causa um grande desgaste emocional. porém, há a possibilidade dos sujeitos construírem uma finança estável juntos e com a ajuda de terapia seria solucionado a saúde emocional do casal. portanto, assim os casamentos não seriam tão rejeitados no mundo contemporâneo.",160,8
"hoje em dia, vê-se que divórcios e relacionamentos não duradouros têm se tornado muito comum, e namoro/casamento é recorrentemente banalizado, onde pessoas se relacionam apenas para suprir carência ou manter um status, principalmente no mundo virtual, e assim, esse tipo de vínculo torna-se algo descartável para muitos jovens.o advento do mundo tecnológico tem feito isso ser frequente, já que atualmente é bem mais fácil se comunicar atrás de uma tela do que pessoalmente, e de certa forma, deixam as relações mais rasas e supérfluas. redes sociais como o instagram, por exemplo, é uma rede de status, onde todos têm a ""vida perfeita"", e mantêm as aparências para amigos e familiares. isso também acaba afetando o psicológico de inúmeros usuários, pois acabam espelhando aquilo tudo para sua vida pessoal.mas também é inegável que, antigamente, alguns casamentos duravam mais tempo pois muitas mulheres continuavam seus relacionamentos por viver submissa ao marido, eram forçadas a ficarem com seus parceiros por sofrerem algum tipo de abuso e não terem coragem de denunciar , ou até mesmo famílias escolhiam maridos para suas filhas adolescentes, na maioria das vezes, contra a vontade. felizmente, isso tem sido cada vez mais desconstruído na nossa sociedade.é necessário que os valores de uma relação genuinamente amorosa e verdadeira sejam ensinados para os mais novos, por meio de diálogos e ensinamentos em casa com suas famílias, assim, desde novos aprenderão que o amor é algo muito forte para ser tão descartável, e que não devemos aceitar qualquer tipo de ''migalha '' .",120,6
"a sociedade do século 21, vive um momento onde o mundo virtual tomou conta da vida das pessoas, trazendo problemas de relacionamento, comunicação e administração do tempo. esse vício na internet acarreta em problemas nas relações amorosas pois o indivíduo deixa a vida de lado, se isolando do companheiro e dando preferência a vida que criou nas redes sociais, facilitando até mesmo o encontro de novos amores.sob essa perspectiva é possível analisar o isolamento do cidadão perante o uso excessivo das mídias digitais. isolando-se da família, amigos e dos filhos. isso pode se tornar completamente desgastante ao casamento, acarretando em brigas e no divórcio.consequentemente, vemos também a facilidade que as redes sociais mostram o mundo perfeito , causando insatisfação pessoal e em relacionamentos. tornando assim maior a procura por outras pessoas para suprir o que falta no relacionamento do indivíduo. onde há tanto desgaste emocional e psicológico que pode acarretar no adultério.diante desse contexto, medidas devem ser tomadas. portanto. é necessário que haja propagandas para todo o país sobre o impacto negativo do uso excessivo das redes sociais em todos os aspectos da vida do cidadão brasileiro. além disso, é preciso que o ministério da mulher, da família e dos direitos humanos juntamente com o sistema único de saúde, conceda a população que sofre com o vício na internet, programas que possam reconectar as famílias, além de apoio psicológico gratuito durante todo esse processo, para que o indivíduo se coloque novamente no lugar do próximo que está no seu convívio para perceber o quão desgastante e maléfica a dependência digital pode ser.",160,8
"na obra cinematográfica ""história de um casamento"", é retratada a trajetória de nicole e charlie como um casal, demonstrando quais podem ser os motivos do fim de um relacionamento. de maneira análoga a isso, observa-se como atualmente o fim de um casamento é mais notório que no passado. nessa prisma, destacam-se a maneira como nos dias atuais uma união se refere mais ao bem momentâneo do que a duração de algo eterno.primeiramente, é indubitável ressaltar que na época presente, os principais objetivos dos jovens são o trabalho e o estudo, e não necessariamente de um par romântico, fazendo com que uma união seja algo para agregar a vida dos mesmos. assim sendo, segundo o filósofo platão, ""o importante não é viver, mas viver bem"", demonstra que no século xxi, relações não são descartáveismas sim atendem ao momento prazeroso que ambas as pessoas vivem. provando desta maneira, que o fim e um casamento somente acontece quando estar juntos não é sinônimo de bem-estar, mas de dificuldade.outrossim, é notório como esta priorização dos jovens fazem com que mais casais tenham a tendência de morarem no mesmo teto mais precocemente, visto que, aluguéis se tornam mais vantajosos quando são divididos àa dois. dessa forma, como é possível observar no casal rita lee e roberto carvalho, ambos cantores e compositores, a história dos mesmo como companheiros duraram cerca de quarenta anos sem um contrato de um casamento civil. sendo assim, nota-se que a vida destes casais iniciam-se muito antes de um casamento em si, e confirmação dessa união chega em um momento no qual o relacionamento não está bem, gerando o seu término.portanto, medidas são necessárias para resolver esse impasse. por conseguinte, cabe à família e à mídia, normalizar e quebrar os padrões de que um casamento deve ter sempre longevidade, por meio de conversas em ambiente familiar, tal qual em novelas e programas de grande influência à grupos mais tradicionais, a fim de que esse debate chegue cada vez mais em nichos que não possuem essa visão em aberto dentro das próprias vidas. somente assim, filmes como ""história de um casamento, poderão ser mais apresentados e refletidos no pensamento da sociedade.",160,8
"“não são as crises que mudam o mundo, mas sim a reação social diante delas”. essa afirmação, atribuída ao sociólogo polonês zygmunt bauman, figura como um contraponto à conduta passiva da sociedade diante dos casamentos descartáveis no século xxi, já que é justamente o comportamento de habitualidade frente à problemática que consolida a carência de meios para erradicar essa situação de adversidade. assim, não só a manipulação midiática, como também a sociedade corrobora essa vicissitude.em primeira análise, torna-se evidente que a manipulação midiática cristaliza as barreiras para diminuir os matrimônios descartáveis. isso ocorre, porque se observa a deterioração que o matrimônio no século xxi tem se posto, visto que as redes sociais têm se tornado para os indivíduos uma nova maneira de encontrar um ""amor"" através de uma identidade forjada autorizando uma sustentação de duas caras no meio virtual . essa reflexão pode ser confirmada pela afirmação do empresário steve jobs, o qual afirma que ""a tecnologia move o mundo"", mostrando a influência que os meios tecnológicos têm na atualidade, principalmente nas circunstâncias apresentadas anteriormente.além disso, a sociedade solidifica a falta de caminhos para combater os relacionamentos descartáveis no século xxi. “o amor líquido” fala sobre a evolução da afetividade humana, e o principal herói desse livro, segundo as palavras do próprio bauman, é o relacionamento humano. a interação, os encontros sem compromisso que desobedecem à lei da gravidade, a ausência de peso. diante dessa conjuntura, as pessoas encontram um novo amor virtual, duradouro, onde diferentes personalidades estão atrás da tela e muitas vezes com uma ""máscara""de boa pessoa que a qualquer momento pode ser revelada, tendo como consequência a vida tirada dessa pessoa, o que vem acontecendo nos últimos anos. para isso é imprescindível que o tema seja solucionado.portanto, medidas são necessárias para atenuar esse impasse. cabe ao governo federal, o qual tem a função de manter a harmonia social, por meio das telecomunicações, criar campanhas informativas sobre a importância de não estar vulneráveis as redes sociais. além disso, a sociedade mediante o mesmo plano, devem mudar a sua forma de pensar quando tentam chamar a atenção, ampliando seus conhecimentos acerca dos relacionamentos virtuais de modo que esse ""amor líquido"" não traga vulnerabilidade àqueles que amam quando é conveniente.​​​​​​​ ",160,8
"""assim, eles já não são dois, mas sim uma só carne. :este princípio milenar, que rege o casamento na fé cristã, é parâmetro elementar para que haja êxito no enlace até mesmo por aqueles que não sejam adeptos da mesma religião. partindo dessa primícia, é possível perceber que a realidade vivida no século atual vai de encontro com diretriz máxima do matrimônio, o que banaliza cada vez mais o instituto. tal fato é causado, principalmente, pela virtualização da sociedade, assim como pelo egocentrismo por parte dos cônjuges.primeiramente, é notória a virtulização da sociedade, cada vez mais voltada às novas formas de comunicação digital, como metaverso, redes sociais e aplicativos de namoro. essas ferramentas, apesar dos benefícios, acabam por artificializar o contato natural entre os usuários, além de gerar uma espécie de ""cardápio de conexão"": faz-se uma escolha, dentre incontáveis opções, com base em critérios rápidos e descarta-se com a mesma velocidade aquele contato que não seja o mínimo interessante. do mesmo modo, os casamentos da atualidade vêm sofrendo com a resignificação dessa instituição para uma nova forma de menu: relacionamentos são escolhidos e firmados já com a convicção de que há facilidade em se encontrar um novo amor se assim for necessário.numa outra análise, o egocentrismo entre os casais é crucial para que os cônjuges vivenciem a ruína do matrimônio. com base nesse fato, parceiros acabam por priorizar os projetos individuais e realizações pessoais em detrimento da união entre o casal e da estabilidade familiar. além disso, a ausência de empatia - que é gerada pela negligência em conhecer melhor o parceiro - proporciona um relacionamento cada vez mais parecido com um contrato: enquanto as duas partes estiverem satisfeitas com as demandas do cotidiano, o acordo vigora; caso ocorra um problema que impeça sua continuidade, o acordo termina e ambos estão livres para partirem em busca de novos ""celebrantes"".portanto, tendo em vista o que foi exposto, para que haja a diminuição no número de divórcios é preciso que exista um resgate dos princípios que sempre foram alicerce dos casamentos bem-sucedidos, tais como reciprocidade, empatia e tolerância. em adição, deve-se observar e valorizar as histórias dos casais que permanecem juntos por décadas. além dessa cultura do ""enaltecimento do matrimônio"", faz-se necessária a conscientização e a busca de cada um dos cônjuges em aprender, desenvolver e priorizar a ideia de união da família, exercitando paciência e amor, evitando a superficialidade e insensibilidade das novas tecnologias, além de estimular mais momentos de intimidade livres da influência do ambiente virtual. desse forma, os dois poderão não somente ser, mas também sentir-se como se fossem ""uma só carne"", como trazido pelo evangelho segundo mateus.",200,9
"é notório que muitas relações estejam se tornando cada vez mais vulneráveis. nos últimos anos, podemos ter visto ao nosso redor muitos relacionamentos chegando ao fim, e junto àa eles, os casamentos. mas porque em pleno século xxi este chamado ""amor liquído"" está acontecendo? não era para cada vez mais as pessoas estarem tendo consciência de seus sentimentos e relações? sendo mais maduras para passar pelas dificuldades e rotinas? não é isso que os dados mostram, eles mostram o aumento no número de divórcios e a diminuição no número de uniões registradas. e isso evidentemente vem do avanço da técnologia no século xxi, onde não percebemos apenas nos casamentos como os relacionamentos pessoais no geral, sendo trocados por aparelhos eletrônicos. isso vem muito pelo fato de ser mais viável se comunicar apenas por mensagens com pessoas diferentes ao mesmo tempo, deixando de lado o aprofundamento nas ideologias, emoções e contatos visuais.sob o mesmo ponto de vista, entende-se que cada vez mais as identidades estão sendo forjadas por aparelhos eletrônicos, pois por meio deles, você pode se descrever como você quiser, facilitando na maioria das vezes os interesses e comunicações. logo, tornando cada vez mais perceptível a divisão entre mundo virtual e mundo real, onde as pessoas se prendem muito a um mundo e se distanciam de outro, que na maioria das vezes, é o mundo real e suas relações.ademais, os casamentos no século xxi são resultados disso, seguido das novas gerações que não estão mais tão tolerantes com as relações, não se colocam com frequência no lugar do outro, não diálogam tanto quanto antes e preferem ficar nas mídias sociais ao resolver assuntos pendentes, assim permanecendo na relação apenas quando está confortável e conveniente. vale destacar o papel da pandemia nesse tema, que fez com que os casais tivessem que conviver por mais tempo juntos e manter suas relações saudáveis, lidando com as diferenças e a rotina.diante disso, há maneiras de fazer com que o número de uniões se estabilize, já que a nova geração destacada por ser ""mais fluída"" na maioria dos casos diz que o casamento não é uma opção muito discutida nas suas relações, ou seja, que não tem o desejo de casar oficialmente no papel. entretanto, para que os divórcios possam diminuir de maneira equilibrada, as principais alternativas seriam divulgações nas mídias sobre assuntos respectivos a relacionamentos, conselhos e reflexões para que hajam mais diálogo entre os casais. outra alternativa seria programas de casais, seja na televisão e plataformas de stream, como programações de casal no mundo real, fazendo acadêmia, terapia e indo a eventos juntos, tudo isso podendo ser divulgado diariamente nas mídias sociais, já que a tecnolologia está sendo muito usada pelos mesmos atualmente.",160,8
"tema: por que os casamentos se tornaram descartáveis no século xxiséculo xxi e suas ""modalidades"", foram muitas as mudanças vivenciadas até os dias de hoje, em meio a tantas, o casamento se tornou uma delas. é explícito como a vida conjugal se tornou fútil. isto é resultado do desrespeito e da falta de amor próprio em geral.certamente, ainda se ouve histórias não tão antigas como por exemplo: os namoros que um tinha que ficar longe do outro, os casamentos que eram arrumados e muitos eram obrigados, mesmo assim eram resistentes e duradouros. o mundo evoluiu, muitos direitos foram conquistados, isto pode ter contribuído para a falta de respeito e de intolerância de um para com os outros, atingindo a vida conjugal e fazendo com que o casamento deixe de resistir aqualquer coisa indiferente da gravidade ou até mesmo a mais simples do cotidiano. com isto vale lembrar o que o poeta vinicius de moraes disse ""que seja eterno enquanto dure"", percebe-se que muitos aderiram esta frase e segue a risca. entretanto, observa-se,que a empatia deixou de existir. a geração de hoje tornaram-setornou-se intolerante e se quersequer tentam se colocar no lugar do outro fazendo com que o amor se esfrie e dar dálugar para o confortável e o conviniente. além do mais o respeito, o amor, a tolerância, estão ligados para a união de duas pessoas mesmo que seja indiferente da sexualidade. infere-se, portanto, que o casamento precisa ser revisto com responsabilidade, vê -se a necessidade de reconquistar o respeito, o amor, a empatia e a dignidade , com isto a tolerância passa a ser leve. sendo assim cabe cada um buscar ajuda, apoio as profissionais com psicólogos, grupos de casais para que possam reaprender a conviver e respeitar a diferença um do outro. assim viver em harmonia e superar qualquer obstáculo.",160,8
"é notório que o avanço tecnológico tem influenciado nos relacionamentos conjugais. a facilidade que as pessoas possuem atualmente para se comunicar com outras, e a possibilidade de contato com diversos lugares do mundo através dos meios digitais, faz com que todos possam se relacionar com quem, onde e como desejar.esta facilidade tem um lado atualmente positivo, porém, perigoso, sendo este, devido à vulnerabilidade das pessoas a criminosos oportunistas que muitas vezes são até especializados em delitos virtuais, e aquele, devido à possibilidade vasta de encontrar sua cara metade, não se obrigando assim, a manter relacionamento com pessoas somente do seu local de convívio.quem não possui essa vasta diversidade de locais e pessoas,se torna refém do que possui disponível, onde muitas vezes obriga-se a uma submissão aos diversos tipos de situações ruins como agressões físicas e psicológicas, e muitas vezes até delitos mais gravosos com resultado morte, praticados por aqueles que acabam também percebendo essa deficiência proveniente de um limite tecnológico.os casamentos se tornaram descartáveis, pois nenhum ser humano deve ser obrigado a fazer o que não quer, e se os relacionamentos de hoje em dia já não são mais duradouros, é porque não são o que se esperava.ninguém inicia uma união com intuito de acabar, mas a sociedade atual, muito mais evoluída, não fica à mercê de certos tabus que em décadas atrás obrigavam pessoas a se submeter ao que não desejavam, simplesmente por vergonha de uma censura preconceituosa que obrigava indivíduos a permanecerem unidos até o final de sua vida.atualmente a diminuição desse fator, na maioria das vezes conduz a felicidade dos casamentos e ao direcionamento da escolha correta. exemplo disso é o aumento na união homoafetiva, que há séculos atrás era inadmissível e hoje com essa mudança de pensamento motivada pelo auxílio do mundo virtual, tornasse mais recorrente e uma das uniões mais duradouras.",120,6
"amar hoje em dia, se tornou difícil e complicado! as pessoas parece que deixaram um sentimento tão bom ir embora de suas vidas! às vezes por motivos bobos, não ter maturidade suficiente para chamar o outro e conversar no que está afetando a relação.uma palavra pequena, com o significado lindo, mas deixou de fazer sentido no século em que vivemos. existe inúmeros quesitos para isso estar acontecendo, traição é uma delas. bastante comum, deixando traumas, decepções e insegurança de nunca ser amado  de verdade por alguém!além disso, deveria existir ""empatia"" pelo outro na relação. pois é desgastante saber que a pessoa não tem respeito por você, isso acaba machucando ainda mais e com isso, termina, os dois encerram! por não ter forças o suficiente para continuar algo que só está maltratando.​​​​​​​conclui-se que o amor nos dias atuais,  estáestar desaparecendo com o passar do tempo, pois o ser humano às vezes, não sabe o que realmente quer, com isso machuca o outro e a si-mesmosi mesmo.",160,8
"o amor pede passagemno filme ""mensagem para você"", lançado em 1998, os atores tom hanks e meg ryan se apaixonam no mundo virtual, porém se odeiam na vida real. o filme retrata a mudança de comportamento afetivo no relacionamento das pessoas no mundo virtual. em pleno século xxi, os casamentos se tornaram descartáveis, visto a facilidade das relações interpessoais nas redes sociais, samado somadoà falta de empatia, principalmente da nova geração . diante dessa perspectiva, faz-se imperiosa a análise dos fatores que favorecem esse quadro.em uma primeira análise, deve-se ressaltar que a facilitação facilidadedo acesso à internet, computadores e smartphones tem levando grande parte da sociedade a resolver as demandas do dia a dia pela internet. as compras do mês, o pagamento das contas, o pedido de um táxi, ou até mesmo encontrar o amor que não conseguiu na vida real, ficou mais fácil . na vida virtual o indivíduo é quem ele quer ser, suas características emocionais e até mesmo físicas podem ser alteradas em prol do seu objetivo.ademais, é fundamental apontar que a falta de empatia é um fator preponderante, responsável pelo alto índice de separações entre casais nos dias atuais. a facilidade em iniciar e terminar um relacionamento, muitas das vezes não deixa espaço para o sentimento, porém deve-se ter a ideia que as características emocionais se diferenciam de um individuo para outro. assim, o término de uma relação pode ser simples e corriqueira para um indivíduo, porém danoso e emocionalmente desgastante para o outro.​​​​​​​depreende-se portanto, a necessidade de combater esses obstáculos . para isso, é necessário que a sociedade crie o ábito de buscar características reais do indivíduo antes de adentrar em um relacionamento virtual, bem como ao se envolver ter a noção de que tal relacionamento possa ser duradouro ou momentâneo, tornando-se assim, uma sociedade mais consciente de suas atitudes.",160,8
"a modernidade, período no qual a tecnologia se faz presente fortemente, costuma ser altamente criticada por figuras presas à sociedade sólida, ignorando a beleza da fluidez dos acontecimentos e a efemeridade da arte. o mundo não se prende mais as tradições, que por vezes não são benéficas ao conjunto de indivíduos submetidos. como o casamento, que descarta as relações tóxicas, sendo toleráveis apenas as vivências nas quais exista realmente amor.evidenciando a questão, os casamentos descartáveis do século xxi, são objetos de estudo que estão presentes na sociedade líquida criticada pelo sociólogo zygmunt bauman, que coloca em xeque principalmente o avanço da tecnologia, pois segundo o mesmo: “tudo é mais fácil na vida virtual, mas perdemos a arte das relações sociais e da amizade”. essa fala condiciona a ideia de que na atualidade todos os contatos são fictícios, do papel do casório como mero conteúdo de publicação em redes sociais. porém, a vida virtual configura-se como um mural da vida real, mantendo sim, as relações sociais e da amizade ao próprio modo, comprometendo as críticas estabelecidas pelos defensores da sociedade sólida.em segunda análise, uma das dificuldades para manter os casamentos no presente século,pode ser justificado pela seguinte citação de william shakespeare: “o casamento faz de duas pessoas uma só, difícil é determinar qual será”, pois nas experiências anteriores ao cenário, tinha-se a pertinência do patriarcado e do machismo, com falas de submissão da mulher ao seu marido, que convivia com os abusos de diferentes formas de violência, que no presente não são mais toleráveis. assim, a única forma aceita de união, independente da sexualidade dos companheiros, reside no campo do amor e do respeito, descartando qualquer fragmento de toxidade.estabelecesse, portanto, a necessidade de permitir que a sociedade viva conforme sua época. sendo os casais responsáveis pelo descarte de relacionamentos prejudiciais ao conjunto e a consolidação de vivenciais saudáveis por meio do casamento. assim, a liquidez da sociedade atual se mostrará como dádiva, contrariando o sociólogo zygmunt bauman.​​​​​​​ ",160,8
